,Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model,NHTSAActionNumber,VehicleDescription,VehicleId
314,"Nissan North America, Inc.",22V527000,False,False,21/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue, 2022 Frontier, Pathfinder, and Titan rental vehicles.  When the Sirius XM subscription is set to ""Not Subscribed,"" it may cause the infotainment head unit to reboot, resulting in an inoperative rearview camera.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display reduces the driver's rear visibility, increasing the risk of a crash.","The Infotainment system software will be updated by a dealer, or through an over-the-air (OTA) update, free of charge.  Owner notification letters are expected to be mailed July 29, 2022.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is R22A5 PC901 PC902.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD Later Release,17136
315,"Nissan North America, Inc.",22V527000,False,False,21/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue, 2022 Frontier, Pathfinder, and Titan rental vehicles.  When the Sirius XM subscription is set to ""Not Subscribed,"" it may cause the infotainment head unit to reboot, resulting in an inoperative rearview camera.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display reduces the driver's rear visibility, increasing the risk of a crash.","The Infotainment system software will be updated by a dealer, or through an over-the-air (OTA) update, free of charge.  Owner notification letters are expected to be mailed July 29, 2022.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is R22A5 PC901 PC902.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV AWD Later Release,17135
316,"Nissan North America, Inc.",22V527000,False,False,21/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue, 2022 Frontier, Pathfinder, and Titan rental vehicles.  When the Sirius XM subscription is set to ""Not Subscribed,"" it may cause the infotainment head unit to reboot, resulting in an inoperative rearview camera.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display reduces the driver's rear visibility, increasing the risk of a crash.","The Infotainment system software will be updated by a dealer, or through an over-the-air (OTA) update, free of charge.  Owner notification letters are expected to be mailed July 29, 2022.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is R22A5 PC901 PC902.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV AWD Early Release,16828
317,"Nissan North America, Inc.",22V527000,False,False,21/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue, 2022 Frontier, Pathfinder, and Titan rental vehicles.  When the Sirius XM subscription is set to ""Not Subscribed,"" it may cause the infotainment head unit to reboot, resulting in an inoperative rearview camera.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display reduces the driver's rear visibility, increasing the risk of a crash.","The Infotainment system software will be updated by a dealer, or through an over-the-air (OTA) update, free of charge.  Owner notification letters are expected to be mailed July 29, 2022.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is R22A5 PC901 PC902.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD  Early Release,16815
318,"Nissan North America, Inc.",22V660000,False,False,31/08/2022,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Nissan North America, Inc. (Nissan) is recalling certain 2022 Rogue vehicles.  The fuel tank may have been punctured when vehicle modifications were performed.","A hole in the fuel tank could leak, increasing the risk of fire.","Dealers will inspect and replace the fuel tank as necessary, free of charge.  Owner notification letters are expected to be mailed September 23, 2022.  Owners may contact Nissan customer service at 1-800-867-7669.  Nissan's number for this recall is PC912.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD Later Release,17136
319,"Nissan North America, Inc.",22V660000,False,False,31/08/2022,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Nissan North America, Inc. (Nissan) is recalling certain 2022 Rogue vehicles.  The fuel tank may have been punctured when vehicle modifications were performed.","A hole in the fuel tank could leak, increasing the risk of fire.","Dealers will inspect and replace the fuel tank as necessary, free of charge.  Owner notification letters are expected to be mailed September 23, 2022.  Owners may contact Nissan customer service at 1-800-867-7669.  Nissan's number for this recall is PC912.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV AWD Later Release,17135
320,"Nissan North America, Inc.",22V660000,False,False,31/08/2022,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Nissan North America, Inc. (Nissan) is recalling certain 2022 Rogue vehicles.  The fuel tank may have been punctured when vehicle modifications were performed.","A hole in the fuel tank could leak, increasing the risk of fire.","Dealers will inspect and replace the fuel tank as necessary, free of charge.  Owner notification letters are expected to be mailed September 23, 2022.  Owners may contact Nissan customer service at 1-800-867-7669.  Nissan's number for this recall is PC912.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV AWD Early Release,16828
321,"Nissan North America, Inc.",22V660000,False,False,31/08/2022,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Nissan North America, Inc. (Nissan) is recalling certain 2022 Rogue vehicles.  The fuel tank may have been punctured when vehicle modifications were performed.","A hole in the fuel tank could leak, increasing the risk of fire.","Dealers will inspect and replace the fuel tank as necessary, free of charge.  Owner notification letters are expected to be mailed September 23, 2022.  Owners may contact Nissan customer service at 1-800-867-7669.  Nissan's number for this recall is PC912.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD  Early Release,16815
322,"Nissan North America, Inc.",22V666000,False,False,01/09/2022,SEAT BELTS: REAR/OTHER:BUCKLE ASSEMBLY,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue vehicles.  The rear seat belts for the left-hand and right-hand rear seats may not retract properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard numbers 208, ""Occupant Crash Protection,"" and 209, ""Seatbelt Assemblies.""","Seat belts that do not retract properly may be difficult to operate, preventing their usage, which can increase the risk of injury in a crash.","Dealers will inspect and replace the rear seat belts, as necessary, free of charge.  Owner notification letters are expected to be mailed October 27, 2023.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is PC915.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD Later Release,17136
323,"Nissan North America, Inc.",22V666000,False,False,01/09/2022,SEAT BELTS: REAR/OTHER:BUCKLE ASSEMBLY,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue vehicles.  The rear seat belts for the left-hand and right-hand rear seats may not retract properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard numbers 208, ""Occupant Crash Protection,"" and 209, ""Seatbelt Assemblies.""","Seat belts that do not retract properly may be difficult to operate, preventing their usage, which can increase the risk of injury in a crash.","Dealers will inspect and replace the rear seat belts, as necessary, free of charge.  Owner notification letters are expected to be mailed October 27, 2023.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is PC915.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV AWD Later Release,17135
324,"Nissan North America, Inc.",22V666000,False,False,01/09/2022,SEAT BELTS: REAR/OTHER:BUCKLE ASSEMBLY,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue vehicles.  The rear seat belts for the left-hand and right-hand rear seats may not retract properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard numbers 208, ""Occupant Crash Protection,"" and 209, ""Seatbelt Assemblies.""","Seat belts that do not retract properly may be difficult to operate, preventing their usage, which can increase the risk of injury in a crash.","Dealers will inspect and replace the rear seat belts, as necessary, free of charge.  Owner notification letters are expected to be mailed October 27, 2023.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is PC915.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV AWD Early Release,16828
325,"Nissan North America, Inc.",22V666000,False,False,01/09/2022,SEAT BELTS: REAR/OTHER:BUCKLE ASSEMBLY,"Nissan North America, Inc. (Nissan) is recalling certain 2021-2022 Rogue vehicles.  The rear seat belts for the left-hand and right-hand rear seats may not retract properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard numbers 208, ""Occupant Crash Protection,"" and 209, ""Seatbelt Assemblies.""","Seat belts that do not retract properly may be difficult to operate, preventing their usage, which can increase the risk of injury in a crash.","Dealers will inspect and replace the rear seat belts, as necessary, free of charge.  Owner notification letters are expected to be mailed October 27, 2023.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's number for this recall is PC915.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD  Early Release,16815
326,"Nissan North America, Inc.",22V772000,False,False,13/10/2022,BACK OVER PREVENTION:DISPLAY FUNCTION,"Nissan North America, Inc. (Nissan) is recalling certain 2022 Titan, Titan XD, Frontier, and 2021-2022 Rogue vehicles.  The in-vehicle infotainment (IVI) system may continuously reboot when the vehicle is restarted, which can result in an inoperative rearview display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","An inoperative rearview camera display reduces the driver's rear visibility, increasing the risk of a crash.","The IVI software will be updated by a dealer, or through an over-the-air (OTA) update, free of charge.  Owner notification letters are expected to be mailed November 18, 2022.  Owners may contact Nissan's customer service at 1-800-867-7669.  Nissan's numbers for this recall are R22B8, R22C1, and PC923/25.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Nissan,ROGUE,,2022 Nissan Rogue SUV FWD Later Release,17136
