,report_received_date,nhtsa_id,recall_link,manufacturer,subject,component,mfr_campaign_number,recall_type,potentially_affected,defect_summary,consequence_summary,corrective_action,fire_risk_when_parked,do_not_drive,completion_rate
490,2023-06,23V389000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V389000', 'description': 'Go to Recall'}","Spartan Fire, LLC",Hoist Rings Assembled Incorrectly,EQUIPMENT,23011,Vehicle,5,"Spartan Fire, LLC (Spartan Fire) is recalling certain 2018-2019, 2021 Gladiator and 2020 MetroStar emergency vehicles.  The rope rescue anchor point (hoist ring) may have been improperly assembled, which can allow a hinge pin to separate from the ring.",Hinge pin separation from the hoist ring can result in hoist ring failure and increase the risk of injury.,"Dealers will inspect and replace the hoist rings, as necessary, free of charge.  Owner notification letters were mailed July 20, 2023.  Owners may contact Spartan Fire customer service at 1-517-543-640.  Spartan Fire's number for this recall is 23011.",No,No,0
491,2023-05,23V387000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V387000', 'description': 'Go to Recall'}",Triple E Recreational Vehicles,2-Stage Regulator May Leak Propane,EQUIPMENT,CA#10318-1,Vehicle,210,"Triple E Recreational Vehicles (Triple E) is recalling certain 2023 Unity U24MB, U24cB, U24FX, U24MBL, U24RL, U24TB, and Wonder W24FTB, W24MBL, W24RL, W24RTB motorhomes.  The 2-stage regulator may be improperly crimped, which can cause a gas leak.",A gas leak in the presence of an ignition source increases the risk of a fire.,"Dealers will perform a leak test, and replace the regulator, as necessary, free of charge.  Owner notification letters are expected to be mailed June 9, 2023.  Owners may contact Triple E customer service at 1-877-922-9906.  Triple E's number for this recall is CA#10318-1.",No,No,50.48
492,2023-05,23V388000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V388000', 'description': 'Go to Recall'}",Bugatti,Incorrect Wheels Installed,WHEELS,NR (Not Reported),Vehicle,1,Bugatti (Bugatti) is recalling one 2023 Chiron Super Sport vehicle.  The incorrect wheels were installed on the vehicle.,"When driving in Top Speed Mode, the incorrect wheels may result in a loss of vehicle control and increase the risk of a crash.","Dealers will replace the wheels with Chiron Super Sport homologated RIMS and brand-new tires, valves and sensors, free of charge.  Owner notification letters were mailed June 9, 2023.  Owners may contact Bugatti customer service at 1-703-826-7545.",No,No,0
493,2023-05,23E042000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E042000', 'description': 'Go to Recall'}","Iowa Mold Tooling Co., Inc.",Stabilizer Beam Welds May Crack,EQUIPMENT,NR (Not Reported),Equipment,13,"Iowa Mold Tooling., Inc. (IMT) is recalling certain IMT Hydraulic Loaders model, 50-345, part number, 6390121.  The stabilizer beams may have welds that crack over time and break under load.","A broken stabilizer beam can cause the vehicle to tip, or disengage the load, increasing the risk of injury.","Dealers will replace the stabilizer beams, free of charge.  Owner notification letters were mailed July 27, 2023.  Owners may contact IMT customer service at 1-877-751-4222.",No,No,7.69
494,2023-05,23V386000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V386000', 'description': 'Go to Recall'}","Bentley Motors, Inc.",Second Row Seats Incorrectly Installed,SEATS,NR (Not Reported),Vehicle,1008,"Bentley Motors, Inc. (Bentley) is recalling certain 2022-2023 Bentayga 5-seat vehicles.  The second-row seats may be installed incorrectly and not locked on all seat rails.","An unlocked seat rail can move in the event of a crash, increasing the risk of injury to occupants.","Bentley will check and reset the 2nd row seat rail positions to ensure proper engagement of the seat rails, free of charge.  Owner notification letters were mailed on July 11, 2023.  Owners may contact Bentley customer service at 1-800-777-6923.  This recall is an expansion of previous recall number 22V-257.",No,No,42.96
495,2023-05,23V384000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V384000', 'description': 'Go to Recall'}",Toyota Motor Engineering & Manufacturing,Air Bag May Not Deploy Properly/FMVSS 208,AIR BAGS,23TB04/23TA04,Vehicle,96007,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2022-2023 Corolla Cross vehicles.  The instrument panel may have been produced without the required perforation, which could result in the front-passenger air bag not deploying properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safey Standard number 208, ""Occupant Crash Protection.""",An air bag that does not deploy as intended increases the risk of injury during a crash.,"Dealers will inspect and replace the instrument panel, if necessary, free of charge.  Owner notification letters are expected to be mailed July 10, 2023.  Owners may contact Toyota's customer service at 1-800-331-4331.  Toyota's number for this recall is 23TB04/23TA04.",No,No,59.7
496,2023-05,23V385000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V385000', 'description': 'Go to Recall'}","Tesla, Inc.",Steering Wheel May Disconnect from Steering Column,STEERING,SB-23-32-001,Vehicle,137,"Tesla, Inc. (Tesla) is recalling certain 2022-2023 Model Y vehicles.  The steering wheel fastener may be loose.","A loose fastener may allow the steering wheel to disconnect from the steering column, which can cause a loss of steering control and increase the risk of a crash.","Tesla Service will inspect and replace the fastener as necessary, free of charge.  Owner notification letters were be mailed July 28, 2023.  Tesla's number for this recall is SB-23-32-001.",No,No,55.47
497,2023-05,23V383000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V383000', 'description': 'Go to Recall'}",Wabash National Corporation,Improperly Welded King Pin,TRAILER HITCHES,B23002,Vehicle,40,"Wabash National Corporation (Wabash) is recalling certain 2024 DVDBHPC and DVCVHPC dry van trailers.  The king pin was not welded properly, which can result in the king pin detaching within the upper coupler.","Unintentional movement of a detached king pin may cause a loss of trailer control, increasing the risk of a crash.","Dealers will replace the upper coupler assembly, free of charge.  Owner notification letters were mailed July 18, 2023.  Owners may contact Wabash customer service at 1-765-771-5404.  Wabash National Corporation's number for this recall is B23002.",No,No,62.5
498,2023-05,23V382000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V382000', 'description': 'Go to Recall'}","Chrysler (FCA US, LLC)",Carbon Ceramic Brake Rotor May Fracture,"SERVICE BRAKES, HYDRAULIC",68A,Vehicle,719,"Chrysler (FCA US, LLC) is recalling certain 2017-2020 Alfa Romeo Giulia and 2018-2020 Alfa Romeo Stelvio vehicles equipped with carbon ceramic matrix brakes.  During certain driving maneuvers, the brake system may exert an excessive clamp force that may fracture the rotor, decreasing the brake performance.",An unexpected decrease in brake performance increases the risk of a crash.,"Dealers will update the brake system module (BSM) software, free of charge.  Owner notification letters were mailed July 20, 2023.  Owners may contact FCA US, LLC customer service at 1-800-853-1403.  FCA US, LLC's number for this recall is 68A.",No,No,34.29
499,2023-05,23V380000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V380000', 'description': 'Go to Recall'}",Ford Motor Company,Engine Failure May Cause Fire,ENGINE,23S27,Vehicle,125322,"Ford Motor Company (Ford) is recalling certain 2020-2023 Escape, 2022-2023 Maverick, and 2021-2023 Corsair vehicles equipped with 2.5L HEV or PHEV engines.  In the event of an engine failure, engine oil and fuel vapor may be released into the engine compartment and accumulate near ignition sources such as hot engine or exhaust components, possibly resulting in an engine compartment fire.",An engine compartment fire increases the risk of injury.,"Owners are advised to park and shut off the engine as quickly as possible if they hear unexpected engine noises, notice a reduction in vehicle power, or see smoke.  The remedy is currently under development.  Interim letters notifying owners of the safety risk were mailed June 23, 2023.  Second letters will be mailed once the remedy is available, anticipated November 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23S27.  This recall expands and replaces recall number 22V-484.  Vehicles previously repaired under 22V-484 will need to have the new remedy completed.",No,No,0
500,2023-05,23V379000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V379000', 'description': 'Go to Recall'}",Ford Motor Company,Incorrect Load Carrying Capacity/FMVSS 110,EQUIPMENT,23C18,Vehicle,29607,"Ford Motor Company (Ford) is recalling certain 2022-2023 Bronco, 2023 Super Duty F-250, and 2019-2023 Ranger vehicles.  The Tire and Loading Information (TREAD) label states the incorrect load carrying capacity, which can result in an overloaded vehicle.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 110, ""Tire Selection and Rims.""",An overloaded vehicle increases the risk of a crash.,"Ford will mail a new TREAD label to install over the existing label, free of charge.  Owners will also have the option to take their vehicle to a Ford or Lincoln dealer to have the new label installed, free of charge.  Owner notification letters were mailed July 21, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23C18.",No,No,100
501,2023-05,23V378000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V378000', 'description': 'Go to Recall'}",Ford Motor Company,Engine Compartment Fire While Parked or Driving,ENGINE,23S28,Vehicle,142734,"Ford Motor Company (Ford) is recalling certain 2015-2019 Lincoln MKC vehicles.  The battery monitor sensor may short-circuit and overheat, causing a fire in the engine compartment while parked or driving.",An engine compartment fire while parked or driving can increase the risk of injury.,"Owners are advised to park outside and away from structures until the recall repair is complete.  Dealers will add an in-line fuse to the battery monitor sensor power circuit, free of charge.  Owner notification letters were mailed August 8, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23S28.",Yes,No,30.9
502,2023-05,23V376000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V376000', 'description': 'Go to Recall'}",Keystone RV Company,Missing Backer Board Behind Cabinet,STRUCTURE,23-444,Vehicle,632,Keystone RV Company (Keystone) is recalling certain 2021-2023 Arcadia travel trailers.  The backer board behind the cabinet for the wardrobe may not have been installed during production.,"A missing backer board may cause the wardrobe slide room to extend out of the opening, increasing the risk of injury.","Dealers will inspect and if necessary, install steel brackets to stop the slide room when opening, free of charge.  Owner notification letters were mailed July 16, 2023.  Owners may contact Keystone customer service at 1-866-425-4369.  Keystone's number for this recall is 23-444.",No,No,23.43
503,2023-05,23V375000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V375000', 'description': 'Go to Recall'}","Forest River, Inc.",Incorrectly Installed Furnace May Cause Gas Leak,EQUIPMENT,500-1644,Vehicle,258,"Forest River, Inc. (Forest River) is recalling certain 2023 East to West Della Terra and East to West Silver Lake travel trailers.  The furnace may have been installed incorrectly, causing the cold air return to invert the cooktop flame and resulting in a gas leak inside the cabin.",A gas leak in the presence of an ignition source increases the risk of a fire.,"Dealers will pull out the furnace as intended to allow for proper cold air return, free of charge.   Owner notification letters were mailed June 16, 2023.  Owners may contact Forest River customer service at 1-574-264-6664.  Forest River's number for this recall is 500-1644.",No,No,44.57
504,2023-05,23V381000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V381000', 'description': 'Go to Recall'}",Knapheide Manufacturing Company,Corrosion on Remote Control Circuit Board,EQUIPMENT,NR (Not Reported),Vehicle,38,"Knapheide Manufacturing Company (KMC) is recalling certain 2022-2023 GM 2500HD, 2022 RAM 3500, Ford F-250, F-350, F-550, and 2023 GM 3500 vehicles equipped with certain Warn Industries VR EVO winches with a wireless handheld remote.  Water may enter the handheld remote control for the winch and cause circuit board corrosion, which can allow the winch to operate unintentionally.",A winch that operates unintentionally increases the risk of injury.,"KMC will work with Warn Industries, Inc. to provide owners instructions on how to inspect the remote for corrosion and disable the wireless function by removing the battery pack from the remote.  If corrosion or water intrusion is found when removing the battery pack owners should stop using the remote and contact WARN customer service for a replacement remote, free of charge.  Once new parts are available, WARN will make a replacement water resistant remote available, free of charge.  Owner notification letters were mailed October 13, 2023.  Owners may contact KMC customer service at 217-222-7131.",No,No,0
